instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
21921026,85629,FEDERALBNK25AUG187.5CE,FEDERALBNK,0.0,2025-08-28,187.5,0.05,5000,CE,NFO-OPT,NFO
21921282,85630,FEDERALBNK25AUG187.5PE,FEDERALBNK,0.0,2025-08-28,187.5,0.05,5000,PE,NFO-OPT,NFO
24184066,94469,FEDERALBNK25AUG225PE,FEDERALBNK,0.0,2025-08-28,225.0,0.05,5000,PE,NFO-OPT,NFO
24186370,94478,FEDERALBNK25AUG250CE,FEDERALBNK,0.0,2025-08-28,250.0,0.05,5000,CE,NFO-OPT,NFO
24186626,94479,FEDERALBNK25AUG250PE,FEDERALBNK,0.0,2025-08-28,250.0,0.05,5000,PE,NFO-OPT,NFO
24185858,94476,FEDERALBNK25AUG245CE,FEDERALBNK,0.0,2025-08-28,245.0,0.05,5000,CE,NFO-OPT,NFO
24186114,94477,FEDERALBNK25AUG245PE,FEDERALBNK,0.0,2025-08-28,245.0,0.05,5000,PE,NFO-OPT,NFO
24185346,94474,FEDERALBNK25AUG240CE,FEDERALBNK,0.0,2025-08-28,240.0,0.05,5000,CE,NFO-OPT,NFO
24185602,94475,FEDERALBNK25AUG240PE,FEDERALBNK,0.0,2025-08-28,240.0,0.05,5000,PE,NFO-OPT,NFO
21929218,85661,FEDERALBNK25AUG237.5CE,FEDERALBNK,0.0,2025-08-28,237.5,0.05,5000,CE,NFO-OPT,NFO
21929474,85662,FEDERALBNK25AUG237.5PE,FEDERALBNK,0.0,2025-08-28,237.5,0.05,5000,PE,NFO-OPT,NFO
24184834,94472,FEDERALBNK25AUG235CE,FEDERALBNK,0.0,2025-08-28,235.0,0.05,5000,CE,NFO-OPT,NFO
24185090,94473,FEDERALBNK25AUG235PE,FEDERALBNK,0.0,2025-08-28,235.0,0.05,5000,PE,NFO-OPT,NFO
21928706,85659,FEDERALBNK25AUG232.5CE,FEDERALBNK,0.0,2025-08-28,232.5,0.05,5000,CE,NFO-OPT,NFO
21928962,85660,FEDERALBNK25AUG232.5PE,FEDERALBNK,0.0,2025-08-28,232.5,0.05,5000,PE,NFO-OPT,NFO
24184322,94470,FEDERALBNK25AUG230CE,FEDERALBNK,0.0,2025-08-28,230.0,0.05,5000,CE,NFO-OPT,NFO
24184578,94471,FEDERALBNK25AUG230PE,FEDERALBNK,0.0,2025-08-28,230.0,0.05,5000,PE,NFO-OPT,NFO
21927682,85655,FEDERALBNK25AUG227.5CE,FEDERALBNK,0.0,2025-08-28,227.5,0.05,5000,CE,NFO-OPT,NFO
21928450,85658,FEDERALBNK25AUG227.5PE,FEDERALBNK,0.0,2025-08-28,227.5,0.05,5000,PE,NFO-OPT,NFO
24183810,94468,FEDERALBNK25AUG225CE,FEDERALBNK,0.0,2025-08-28,225.0,0.05,5000,CE,NFO-OPT,NFO
24179714,94452,FEDERALBNK25AUG185CE,FEDERALBNK,0.0,2025-08-28,185.0,0.05,5000,CE,NFO-OPT,NFO
24179970,94453,FEDERALBNK25AUG185PE,FEDERALBNK,0.0,2025-08-28,185.0,0.05,5000,PE,NFO-OPT,NFO
24179202,94450,FEDERALBNK25AUG180CE,FEDERALBNK,0.0,2025-08-28,180.0,0.05,5000,CE,NFO-OPT,NFO
24179458,94451,FEDERALBNK25AUG180PE,FEDERALBNK,0.0,2025-08-28,180.0,0.05,5000,PE,NFO-OPT,NFO
24178690,94448,FEDERALBNK25AUG175CE,FEDERALBNK,0.0,2025-08-28,175.0,0.05,5000,CE,NFO-OPT,NFO
24178946,94449,FEDERALBNK25AUG175PE,FEDERALBNK,0.0,2025-08-28,175.0,0.05,5000,PE,NFO-OPT,NFO
21950722,85745,FEDERALBNK25SEP205CE,FEDERALBNK,0.0,2025-09-30,205.0,0.05,5000,CE,NFO-OPT,NFO
21950978,85746,FEDERALBNK25SEP205PE,FEDERALBNK,0.0,2025-09-30,205.0,0.05,5000,PE,NFO-OPT,NFO
21952258,85751,FEDERALBNK25SEP210CE,FEDERALBNK,0.0,2025-09-30,210.0,0.05,5000,CE,NFO-OPT,NFO
21952514,85752,FEDERALBNK25SEP210PE,FEDERALBNK,0.0,2025-09-30,210.0,0.05,5000,PE,NFO-OPT,NFO
21950210,85743,FEDERALBNK25SEP200CE,FEDERALBNK,0.0,2025-09-30,200.0,0.05,5000,CE,NFO-OPT,NFO
21950466,85744,FEDERALBNK25SEP200PE,FEDERALBNK,0.0,2025-09-30,200.0,0.05,5000,PE,NFO-OPT,NFO
21952770,85753,FEDERALBNK25SEP215CE,FEDERALBNK,0.0,2025-09-30,215.0,0.05,5000,CE,NFO-OPT,NFO
21953026,85754,FEDERALBNK25SEP215PE,FEDERALBNK,0.0,2025-09-30,215.0,0.05,5000,PE,NFO-OPT,NFO
21949186,85739,FEDERALBNK25SEP195CE,FEDERALBNK,0.0,2025-09-30,195.0,0.05,5000,CE,NFO-OPT,NFO
21949442,85740,FEDERALBNK25SEP195PE,FEDERALBNK,0.0,2025-09-30,195.0,0.05,5000,PE,NFO-OPT,NFO
21953282,85755,FEDERALBNK25SEP220CE,FEDERALBNK,0.0,2025-09-30,220.0,0.05,5000,CE,NFO-OPT,NFO
21953538,85756,FEDERALBNK25SEP220PE,FEDERALBNK,0.0,2025-09-30,220.0,0.05,5000,PE,NFO-OPT,NFO
21947650,85733,FEDERALBNK25SEP190CE,FEDERALBNK,0.0,2025-09-30,190.0,0.05,5000,CE,NFO-OPT,NFO
21947906,85734,FEDERALBNK25SEP190PE,FEDERALBNK,0.0,2025-09-30,190.0,0.05,5000,PE,NFO-OPT,NFO
21953794,85757,FEDERALBNK25SEP225CE,FEDERALBNK,0.0,2025-09-30,225.0,0.05,5000,CE,NFO-OPT,NFO
21954050,85758,FEDERALBNK25SEP225PE,FEDERALBNK,0.0,2025-09-30,225.0,0.05,5000,PE,NFO-OPT,NFO
21947138,85731,FEDERALBNK25SEP185CE,FEDERALBNK,0.0,2025-09-30,185.0,0.05,5000,CE,NFO-OPT,NFO
21947394,85732,FEDERALBNK25SEP185PE,FEDERALBNK,0.0,2025-09-30,185.0,0.05,5000,PE,NFO-OPT,NFO
21960962,85785,FEDERALBNK25SEP230CE,FEDERALBNK,0.0,2025-09-30,230.0,0.05,5000,CE,NFO-OPT,NFO
21961218,85786,FEDERALBNK25SEP230PE,FEDERALBNK,0.0,2025-09-30,230.0,0.05,5000,PE,NFO-OPT,NFO
21944066,85719,FEDERALBNK25SEP180CE,FEDERALBNK,0.0,2025-09-30,180.0,0.05,5000,CE,NFO-OPT,NFO
21944322,85720,FEDERALBNK25SEP180PE,FEDERALBNK,0.0,2025-09-30,180.0,0.05,5000,PE,NFO-OPT,NFO
21961474,85787,FEDERALBNK25SEP235CE,FEDERALBNK,0.0,2025-09-30,235.0,0.05,5000,CE,NFO-OPT,NFO
21961730,85788,FEDERALBNK25SEP235PE,FEDERALBNK,0.0,2025-09-30,235.0,0.05,5000,PE,NFO-OPT,NFO
21980674,85862,FEDERALBNK25SEP240CE,FEDERALBNK,0.0,2025-09-30,240.0,0.05,5000,CE,NFO-OPT,NFO
21980930,85863,FEDERALBNK25SEP240PE,FEDERALBNK,0.0,2025-09-30,240.0,0.05,5000,PE,NFO-OPT,NFO
21985538,85881,FEDERALBNK25SEP250PE,FEDERALBNK,0.0,2025-09-30,250.0,0.05,5000,PE,NFO-OPT,NFO
21985282,85880,FEDERALBNK25SEP250CE,FEDERALBNK,0.0,2025-09-30,250.0,0.05,5000,CE,NFO-OPT,NFO
14035202,54825,FINNIFTY25JUL26600CE,FINNIFTY,0.0,2025-07-31,26600.0,0.05,65,CE,NFO-OPT,NFO
14035458,54826,FINNIFTY25JUL26600PE,FINNIFTY,0.0,2025-07-31,26600.0,0.05,65,PE,NFO-OPT,NFO
14840834,57972,FINNIFTY25JUL26650CE,FINNIFTY,0.0,2025-07-31,26650.0,0.05,65,CE,NFO-OPT,NFO
14841090,57973,FINNIFTY25JUL26650PE,FINNIFTY,0.0,2025-07-31,26650.0,0.05,65,PE,NFO-OPT,NFO
14840322,57970,FINNIFTY25JUL26550CE,FINNIFTY,0.0,2025-07-31,26550.0,0.05,65,CE,NFO-OPT,NFO
14840578,57971,FINNIFTY25JUL26550PE,FINNIFTY,0.0,2025-07-31,26550.0,0.05,65,PE,NFO-OPT,NFO
14035714,54827,FINNIFTY25JUL26700CE,FINNIFTY,0.0,2025-07-31,26700.0,0.05,65,CE,NFO-OPT,NFO
14035970,54828,FINNIFTY25JUL26700PE,FINNIFTY,0.0,2025-07-31,26700.0,0.05,65,PE,NFO-OPT,NFO
14034690,54823,FINNIFTY25JUL26500CE,FINNIFTY,0.0,2025-07-31,26500.0,0.05,65,CE,NFO-OPT,NFO
14034946,54824,FINNIFTY25JUL26500PE,FINNIFTY,0.0,2025-07-31,26500.0,0.05,65,PE,NFO-OPT,NFO
14841346,57974,FINNIFTY25JUL26750CE,FINNIFTY,0.0,2025-07-31,26750.0,0.05,65,CE,NFO-OPT,NFO
14843650,57983,FINNIFTY25JUL26750PE,FINNIFTY,0.0,2025-07-31,26750.0,0.05,65,PE,NFO-OPT,NFO
14839810,57968,FINNIFTY25JUL26450CE,FINNIFTY,0.0,2025-07-31,26450.0,0.05,65,CE,NFO-OPT,NFO
14840066,57969,FINNIFTY25JUL26450PE,FINNIFTY,0.0,2025-07-31,26450.0,0.05,65,PE,NFO-OPT,NFO
14036226,54829,FINNIFTY25JUL26800CE,FINNIFTY,0.0,2025-07-31,26800.0,0.05,65,CE,NFO-OPT,NFO
14036482,54830,FINNIFTY25JUL26800PE,FINNIFTY,0.0,2025-07-31,26800.0,0.05,65,PE,NFO-OPT,NFO
14034178,54821,FINNIFTY25JUL26400CE,FINNIFTY,0.0,2025-07-31,26400.0,0.05,65,CE,NFO-OPT,NFO
14034434,54822,FINNIFTY25JUL26400PE,FINNIFTY,0.0,2025-07-31,26400.0,0.05,65,PE,NFO-OPT,NFO
14843906,57984,FINNIFTY25JUL26850CE,FINNIFTY,0.0,2025-07-31,26850.0,0.05,65,CE,NFO-OPT,NFO
14844162,57985,FINNIFTY25JUL26850PE,FINNIFTY,0.0,2025-07-31,26850.0,0.05,65,PE,NFO-OPT,NFO
14839298,57966,FINNIFTY25JUL26350CE,FINNIFTY,0.0,2025-07-31,26350.0,0.05,65,CE,NFO-OPT,NFO
14839554,57967,FINNIFTY25JUL26350PE,FINNIFTY,0.0,2025-07-31,26350.0,0.05,65,PE,NFO-OPT,NFO
14036738,54831,FINNIFTY25JUL26900CE,FINNIFTY,0.0,2025-07-31,26900.0,0.05,65,CE,NFO-OPT,NFO
14038018,54836,FINNIFTY25JUL26900PE,FINNIFTY,0.0,2025-07-31,26900.0,0.05,65,PE,NFO-OPT,NFO
14033666,54819,FINNIFTY25JUL26300CE,FINNIFTY,0.0,2025-07-31,26300.0,0.05,65,CE,NFO-OPT,NFO
14033922,54820,FINNIFTY25JUL26300PE,FINNIFTY,0.0,2025-07-31,26300.0,0.05,65,PE,NFO-OPT,NFO
14844418,57986,FINNIFTY25JUL26950CE,FINNIFTY,0.0,2025-07-31,26950.0,0.05,65,CE,NFO-OPT,NFO
14844674,57987,FINNIFTY25JUL26950PE,FINNIFTY,0.0,2025-07-31,26950.0,0.05,65,PE,NFO-OPT,NFO
14838786,57964,FINNIFTY25JUL26250CE,FINNIFTY,0.0,2025-07-31,26250.0,0.05,65,CE,NFO-OPT,NFO
14839042,57965,FINNIFTY25JUL26250PE,FINNIFTY,0.0,2025-07-31,26250.0,0.05,65,PE,NFO-OPT,NFO
14038530,54838,FINNIFTY25JUL27000PE,FINNIFTY,0.0,2025-07-31,27000.0,0.05,65,PE,NFO-OPT,NFO
14053634,54897,FINNIFTY25JUL30000CE,FINNIFTY,0.0,2025-07-31,30000.0,0.05,65,CE,NFO-OPT,NFO
14053890,54898,FINNIFTY25JUL30000PE,FINNIFTY,0.0,2025-07-31,30000.0,0.05,65,PE,NFO-OPT,NFO
14052610,54893,FINNIFTY25JUL29800CE,FINNIFTY,0.0,2025-07-31,29800.0,0.05,65,CE,NFO-OPT,NFO
14052866,54894,FINNIFTY25JUL29800PE,FINNIFTY,0.0,2025-07-31,29800.0,0.05,65,PE,NFO-OPT,NFO
14052098,54891,FINNIFTY25JUL29700CE,FINNIFTY,0.0,2025-07-31,29700.0,0.05,65,CE,NFO-OPT,NFO
14052354,54892,FINNIFTY25JUL29700PE,FINNIFTY,0.0,2025-07-31,29700.0,0.05,65,PE,NFO-OPT,NFO
14051586,54889,FINNIFTY25JUL29600CE,FINNIFTY,0.0,2025-07-31,29600.0,0.05,65,CE,NFO-OPT,NFO
14051842,54890,FINNIFTY25JUL29600PE,FINNIFTY,0.0,2025-07-31,29600.0,0.05,65,PE,NFO-OPT,NFO
14051074,54887,FINNIFTY25JUL29500CE,FINNIFTY,0.0,2025-07-31,29500.0,0.05,65,CE,NFO-OPT,NFO
14051330,54888,FINNIFTY25JUL29500PE,FINNIFTY,0.0,2025-07-31,29500.0,0.05,65,PE,NFO-OPT,NFO
14050562,54885,FINNIFTY25JUL29400CE,FINNIFTY,0.0,2025-07-31,29400.0,0.05,65,CE,NFO-OPT,NFO
14050818,54886,FINNIFTY25JUL29400PE,FINNIFTY,0.0,2025-07-31,29400.0,0.05,65,PE,NFO-OPT,NFO
14050050,54883,FINNIFTY25JUL29300CE,FINNIFTY,0.0,2025-07-31,29300.0,0.05,65,CE,NFO-OPT,NFO
14050306,54884,FINNIFTY25JUL29300PE,FINNIFTY,0.0,2025-07-31,29300.0,0.05,65,PE,NFO-OPT,NFO
14049538,54881,FINNIFTY25JUL29200CE,FINNIFTY,0.0,2025-07-31,29200.0,0.05,65,CE,NFO-OPT,NFO
14049794,54882,FINNIFTY25JUL29200PE,FINNIFTY,0.0,2025-07-31,29200.0,0.05,65,PE,NFO-OPT,NFO
14049026,54879,FINNIFTY25JUL29100CE,FINNIFTY,0.0,2025-07-31,29100.0,0.05,65,CE,NFO-OPT,NFO
14049282,54880,FINNIFTY25JUL29100PE,FINNIFTY,0.0,2025-07-31,29100.0,0.05,65,PE,NFO-OPT,NFO
14048514,54877,FINNIFTY25JUL29000CE,FINNIFTY,0.0,2025-07-31,29000.0,0.05,65,CE,NFO-OPT,NFO
14048770,54878,FINNIFTY25JUL29000PE,FINNIFTY,0.0,2025-07-31,29000.0,0.05,65,PE,NFO-OPT,NFO
14048002,54875,FINNIFTY25JUL28900CE,FINNIFTY,0.0,2025-07-31,28900.0,0.05,65,CE,NFO-OPT,NFO
14048258,54876,FINNIFTY25JUL28900PE,FINNIFTY,0.0,2025-07-31,28900.0,0.05,65,PE,NFO-OPT,NFO
14047490,54873,FINNIFTY25JUL28800CE,FINNIFTY,0.0,2025-07-31,28800.0,0.05,65,CE,NFO-OPT,NFO
14047746,54874,FINNIFTY25JUL28800PE,FINNIFTY,0.0,2025-07-31,28800.0,0.05,65,PE,NFO-OPT,NFO
14046978,54871,FINNIFTY25JUL28700CE,FINNIFTY,0.0,2025-07-31,28700.0,0.05,65,CE,NFO-OPT,NFO
14047234,54872,FINNIFTY25JUL28700PE,FINNIFTY,0.0,2025-07-31,28700.0,0.05,65,PE,NFO-OPT,NFO
14046466,54869,FINNIFTY25JUL28600CE,FINNIFTY,0.0,2025-07-31,28600.0,0.05,65,CE,NFO-OPT,NFO
14046722,54870,FINNIFTY25JUL28600PE,FINNIFTY,0.0,2025-07-31,28600.0,0.05,65,PE,NFO-OPT,NFO
14852610,58018,FINNIFTY25JUL28550CE,FINNIFTY,0.0,2025-07-31,28550.0,0.05,65,CE,NFO-OPT,NFO
14852866,58019,FINNIFTY25JUL28550PE,FINNIFTY,0.0,2025-07-31,28550.0,0.05,65,PE,NFO-OPT,NFO
14045954,54867,FINNIFTY25JUL28500CE,FINNIFTY,0.0,2025-07-31,28500.0,0.05,65,CE,NFO-OPT,NFO
14046210,54868,FINNIFTY25JUL28500PE,FINNIFTY,0.0,2025-07-31,28500.0,0.05,65,PE,NFO-OPT,NFO
14852098,58016,FINNIFTY25JUL28450CE,FINNIFTY,0.0,2025-07-31,28450.0,0.05,65,CE,NFO-OPT,NFO
14852354,58017,FINNIFTY25JUL28450PE,FINNIFTY,0.0,2025-07-31,28450.0,0.05,65,PE,NFO-OPT,NFO
14045442,54865,FINNIFTY25JUL28400CE,FINNIFTY,0.0,2025-07-31,28400.0,0.05,65,CE,NFO-OPT,NFO
14045698,54866,FINNIFTY25JUL28400PE,FINNIFTY,0.0,2025-07-31,28400.0,0.05,65,PE,NFO-OPT,NFO
14851586,58014,FINNIFTY25JUL28350CE,FINNIFTY,0.0,2025-07-31,28350.0,0.05,65,CE,NFO-OPT,NFO
14851842,58015,FINNIFTY25JUL28350PE,FINNIFTY,0.0,2025-07-31,28350.0,0.05,65,PE,NFO-OPT,NFO
14044930,54863,FINNIFTY25JUL28300CE,FINNIFTY,0.0,2025-07-31,28300.0,0.05,65,CE,NFO-OPT,NFO
14045186,54864,FINNIFTY25JUL28300PE,FINNIFTY,0.0,2025-07-31,28300.0,0.05,65,PE,NFO-OPT,NFO
14851074,58012,FINNIFTY25JUL28250CE,FINNIFTY,0.0,2025-07-31,28250.0,0.05,65,CE,NFO-OPT,NFO
14851330,58013,FINNIFTY25JUL28250PE,FINNIFTY,0.0,2025-07-31,28250.0,0.05,65,PE,NFO-OPT,NFO
14044418,54861,FINNIFTY25JUL28200CE,FINNIFTY,0.0,2025-07-31,28200.0,0.05,65,CE,NFO-OPT,NFO
14044674,54862,FINNIFTY25JUL28200PE,FINNIFTY,0.0,2025-07-31,28200.0,0.05,65,PE,NFO-OPT,NFO
14850562,58010,FINNIFTY25JUL28150CE,FINNIFTY,0.0,2025-07-31,28150.0,0.05,65,CE,NFO-OPT,NFO
14850818,58011,FINNIFTY25JUL28150PE,FINNIFTY,0.0,2025-07-31,28150.0,0.05,65,PE,NFO-OPT,NFO
14043906,54859,FINNIFTY25JUL28100CE,FINNIFTY,0.0,2025-07-31,28100.0,0.05,65,CE,NFO-OPT,NFO
14044162,54860,FINNIFTY25JUL28100PE,FINNIFTY,0.0,2025-07-31,28100.0,0.05,65,PE,NFO-OPT,NFO
14850050,58008,FINNIFTY25JUL28050CE,FINNIFTY,0.0,2025-07-31,28050.0,0.05,65,CE,NFO-OPT,NFO
14850306,58009,FINNIFTY25JUL28050PE,FINNIFTY,0.0,2025-07-31,28050.0,0.05,65,PE,NFO-OPT,NFO
14043394,54857,FINNIFTY25JUL28000CE,FINNIFTY,0.0,2025-07-31,28000.0,0.05,65,CE,NFO-OPT,NFO
14043650,54858,FINNIFTY25JUL28000PE,FINNIFTY,0.0,2025-07-31,28000.0,0.05,65,PE,NFO-OPT,NFO
14849538,58006,FINNIFTY25JUL27950CE,FINNIFTY,0.0,2025-07-31,27950.0,0.05,65,CE,NFO-OPT,NFO
14849794,58007,FINNIFTY25JUL27950PE,FINNIFTY,0.0,2025-07-31,27950.0,0.05,65,PE,NFO-OPT,NFO
14042882,54855,FINNIFTY25JUL27900CE,FINNIFTY,0.0,2025-07-31,27900.0,0.05,65,CE,NFO-OPT,NFO
14043138,54856,FINNIFTY25JUL27900PE,FINNIFTY,0.0,2025-07-31,27900.0,0.05,65,PE,NFO-OPT,NFO
14849026,58004,FINNIFTY25JUL27850CE,FINNIFTY,0.0,2025-07-31,27850.0,0.05,65,CE,NFO-OPT,NFO
14849282,58005,FINNIFTY25JUL27850PE,FINNIFTY,0.0,2025-07-31,27850.0,0.05,65,PE,NFO-OPT,NFO
14042370,54853,FINNIFTY25JUL27800CE,FINNIFTY,0.0,2025-07-31,27800.0,0.05,65,CE,NFO-OPT,NFO
14042626,54854,FINNIFTY25JUL27800PE,FINNIFTY,0.0,2025-07-31,27800.0,0.05,65,PE,NFO-OPT,NFO
14848514,58002,FINNIFTY25JUL27750CE,FINNIFTY,0.0,2025-07-31,27750.0,0.05,65,CE,NFO-OPT,NFO
14848770,58003,FINNIFTY25JUL27750PE,FINNIFTY,0.0,2025-07-31,27750.0,0.05,65,PE,NFO-OPT,NFO
14041858,54851,FINNIFTY25JUL27700CE,FINNIFTY,0.0,2025-07-31,27700.0,0.05,65,CE,NFO-OPT,NFO
14042114,54852,FINNIFTY25JUL27700PE,FINNIFTY,0.0,2025-07-31,27700.0,0.05,65,PE,NFO-OPT,NFO
14848002,58000,FINNIFTY25JUL27650CE,FINNIFTY,0.0,2025-07-31,27650.0,0.05,65,CE,NFO-OPT,NFO
14848258,58001,FINNIFTY25JUL27650PE,FINNIFTY,0.0,2025-07-31,27650.0,0.05,65,PE,NFO-OPT,NFO
14041346,54849,FINNIFTY25JUL27600CE,FINNIFTY,0.0,2025-07-31,27600.0,0.05,65,CE,NFO-OPT,NFO
14041602,54850,FINNIFTY25JUL27600PE,FINNIFTY,0.0,2025-07-31,27600.0,0.05,65,PE,NFO-OPT,NFO
14847490,57998,FINNIFTY25JUL27550CE,FINNIFTY,0.0,2025-07-31,27550.0,0.05,65,CE,NFO-OPT,NFO
14847746,57999,FINNIFTY25JUL27550PE,FINNIFTY,0.0,2025-07-31,27550.0,0.05,65,PE,NFO-OPT,NFO
14040834,54847,FINNIFTY25JUL27500CE,FINNIFTY,0.0,2025-07-31,27500.0,0.05,65,CE,NFO-OPT,NFO
14041090,54848,FINNIFTY25JUL27500PE,FINNIFTY,0.0,2025-07-31,27500.0,0.05,65,PE,NFO-OPT,NFO
14846978,57996,FINNIFTY25JUL27450CE,FINNIFTY,0.0,2025-07-31,27450.0,0.05,65,CE,NFO-OPT,NFO
14847234,57997,FINNIFTY25JUL27450PE,FINNIFTY,0.0,2025-07-31,27450.0,0.05,65,PE,NFO-OPT,NFO
14040322,54845,FINNIFTY25JUL27400CE,FINNIFTY,0.0,2025-07-31,27400.0,0.05,65,CE,NFO-OPT,NFO
14040578,54846,FINNIFTY25JUL27400PE,FINNIFTY,0.0,2025-07-31,27400.0,0.05,65,PE,NFO-OPT,NFO
14846466,57994,FINNIFTY25JUL27350CE,FINNIFTY,0.0,2025-07-31,27350.0,0.05,65,CE,NFO-OPT,NFO
14846722,57995,FINNIFTY25JUL27350PE,FINNIFTY,0.0,2025-07-31,27350.0,0.05,65,PE,NFO-OPT,NFO
14039810,54843,FINNIFTY25JUL27300CE,FINNIFTY,0.0,2025-07-31,27300.0,0.05,65,CE,NFO-OPT,NFO
14040066,54844,FINNIFTY25JUL27300PE,FINNIFTY,0.0,2025-07-31,27300.0,0.05,65,PE,NFO-OPT,NFO
14845954,57992,FINNIFTY25JUL27250CE,FINNIFTY,0.0,2025-07-31,27250.0,0.05,65,CE,NFO-OPT,NFO
14846210,57993,FINNIFTY25JUL27250PE,FINNIFTY,0.0,2025-07-31,27250.0,0.05,65,PE,NFO-OPT,NFO
14039298,54841,FINNIFTY25JUL27200CE,FINNIFTY,0.0,2025-07-31,27200.0,0.05,65,CE,NFO-OPT,NFO
14039554,54842,FINNIFTY25JUL27200PE,FINNIFTY,0.0,2025-07-31,27200.0,0.05,65,PE,NFO-OPT,NFO
14845442,57990,FINNIFTY25JUL27150CE,FINNIFTY,0.0,2025-07-31,27150.0,0.05,65,CE,NFO-OPT,NFO
14845698,57991,FINNIFTY25JUL27150PE,FINNIFTY,0.0,2025-07-31,27150.0,0.05,65,PE,NFO-OPT,NFO
14038786,54839,FINNIFTY25JUL27100CE,FINNIFTY,0.0,2025-07-31,27100.0,0.05,65,CE,NFO-OPT,NFO
14039042,54840,FINNIFTY25JUL27100PE,FINNIFTY,0.0,2025-07-31,27100.0,0.05,65,PE,NFO-OPT,NFO
14844930,57988,FINNIFTY25JUL27050CE,FINNIFTY,0.0,2025-07-31,27050.0,0.05,65,CE,NFO-OPT,NFO
14845186,57989,FINNIFTY25JUL27050PE,FINNIFTY,0.0,2025-07-31,27050.0,0.05,65,PE,NFO-OPT,NFO
14038274,54837,FINNIFTY25JUL27000CE,FINNIFTY,0.0,2025-07-31,27000.0,0.05,65,CE,NFO-OPT,NFO
14032130,54813,FINNIFTY25JUL26200CE,FINNIFTY,0.0,2025-07-31,26200.0,0.05,65,CE,NFO-OPT,NFO
14032386,54814,FINNIFTY25JUL26200PE,FINNIFTY,0.0,2025-07-31,26200.0,0.05,65,PE,NFO-OPT,NFO
14838274,57962,FINNIFTY25JUL26150CE,FINNIFTY,0.0,2025-07-31,26150.0,0.05,65,CE,NFO-OPT,NFO
14838530,57963,FINNIFTY25JUL26150PE,FINNIFTY,0.0,2025-07-31,26150.0,0.05,65,PE,NFO-OPT,NFO
14024962,54785,FINNIFTY25JUL26100CE,FINNIFTY,0.0,2025-07-31,26100.0,0.05,65,CE,NFO-OPT,NFO
14025218,54786,FINNIFTY25JUL26100PE,FINNIFTY,0.0,2025-07-31,26100.0,0.05,65,PE,NFO-OPT,NFO
14837762,57960,FINNIFTY25JUL26050CE,FINNIFTY,0.0,2025-07-31,26050.0,0.05,65,CE,NFO-OPT,NFO
14838018,57961,FINNIFTY25JUL26050PE,FINNIFTY,0.0,2025-07-31,26050.0,0.05,65,PE,NFO-OPT,NFO
14024450,54783,FINNIFTY25JUL26000CE,FINNIFTY,0.0,2025-07-31,26000.0,0.05,65,CE,NFO-OPT,NFO
14024706,54784,FINNIFTY25JUL26000PE,FINNIFTY,0.0,2025-07-31,26000.0,0.05,65,PE,NFO-OPT,NFO
14837250,57958,FINNIFTY25JUL25950CE,FINNIFTY,0.0,2025-07-31,25950.0,0.05,65,CE,NFO-OPT,NFO
14837506,57959,FINNIFTY25JUL25950PE,FINNIFTY,0.0,2025-07-31,25950.0,0.05,65,PE,NFO-OPT,NFO
14023938,54781,FINNIFTY25JUL25900CE,FINNIFTY,0.0,2025-07-31,25900.0,0.05,65,CE,NFO-OPT,NFO
14024194,54782,FINNIFTY25JUL25900PE,FINNIFTY,0.0,2025-07-31,25900.0,0.05,65,PE,NFO-OPT,NFO
14836738,57956,FINNIFTY25JUL25850CE,FINNIFTY,0.0,2025-07-31,25850.0,0.05,65,CE,NFO-OPT,NFO
14836994,57957,FINNIFTY25JUL25850PE,FINNIFTY,0.0,2025-07-31,25850.0,0.05,65,PE,NFO-OPT,NFO
14023426,54779,FINNIFTY25JUL25800CE,FINNIFTY,0.0,2025-07-31,25800.0,0.05,65,CE,NFO-OPT,NFO
14023682,54780,FINNIFTY25JUL25800PE,FINNIFTY,0.0,2025-07-31,25800.0,0.05,65,PE,NFO-OPT,NFO
14836226,57954,FINNIFTY25JUL25750CE,FINNIFTY,0.0,2025-07-31,25750.0,0.05,65,CE,NFO-OPT,NFO
14836482,57955,FINNIFTY25JUL25750PE,FINNIFTY,0.0,2025-07-31,25750.0,0.05,65,PE,NFO-OPT,NFO
14022914,54777,FINNIFTY25JUL25700CE,FINNIFTY,0.0,2025-07-31,25700.0,0.05,65,CE,NFO-OPT,NFO
14023170,54778,FINNIFTY25JUL25700PE,FINNIFTY,0.0,2025-07-31,25700.0,0.05,65,PE,NFO-OPT,NFO
14835714,57952,FINNIFTY25JUL25650CE,FINNIFTY,0.0,2025-07-31,25650.0,0.05,65,CE,NFO-OPT,NFO
14835970,57953,FINNIFTY25JUL25650PE,FINNIFTY,0.0,2025-07-31,25650.0,0.05,65,PE,NFO-OPT,NFO
14022402,54775,FINNIFTY25JUL25600CE,FINNIFTY,0.0,2025-07-31,25600.0,0.05,65,CE,NFO-OPT,NFO
14022658,54776,FINNIFTY25JUL25600PE,FINNIFTY,0.0,2025-07-31,25600.0,0.05,65,PE,NFO-OPT,NFO
14835202,57950,FINNIFTY25JUL25550CE,FINNIFTY,0.0,2025-07-31,25550.0,0.05,65,CE,NFO-OPT,NFO
14835458,57951,FINNIFTY25JUL25550PE,FINNIFTY,0.0,2025-07-31,25550.0,0.05,65,PE,NFO-OPT,NFO
